URL,Venue Name,Phone,Venue Highlights,Guest Capacity,Location
https://www.wedding-spot.com/venue/10438/the-kelly-gallery/,The Kelly Gallery,913-897-7340,BYO; Valet parking; BYO; Valet parking,Accommodates up to 150 guests,"17315 Antioch Road Overland Park, KS 66085"
https://www.wedding-spot.com/venue/8936/the-key-west-resort-on-lake-dora/,The Key West Resort on Lake Dora,352-508-5344,BYO; Valet parking; BYO; Valet parking,Accommodates up to 135 guests,"199 West Ruby Street Tavares, FL 32778"
https://www.wedding-spot.com/venue/5627/the-inn-at-mountain-view-farm/,The Inn At Mountain View Farm,802-626-9924,Indoor and outdoor spaces; Valet parking; Indoor and outdoor spaces; Valet parking,Accommodates up to 180 guests,"3383 Darling Hill Road East Burke, VT 05832"
https://www.wedding-spot.com/venue/9470/ibis-bay-waterfront-resort/,Ibis Bay Waterfront Resort,305-879-7707,Valet parking; Valet parking,Accommodates up to 175 guests,"3101 North Roosevelt Boulevard Key West, FL 33040"
https://www.wedding-spot.com/venue/8656/the-villas-of-amelia-island-plantation/,The Villas of Amelia Island Plantation,904-277-5912,Indoor and outdoor spaces; Rentals included; Valet parking; Indoor and outdoor spaces; Rentals included; Valet parking,Accommodates up to 300 guests,"39 Beach Lagoon Road Amelia Island, FL 32034"
https://www.wedding-spot.com/venue/6649/five-star-gulf-rental-casa-de-cielo/,Five Star Gulf Rental: Casa de Cielo,800-208-2324,Indoor and outdoor spaces; BYO; Valet parking; Indoor and outdoor spaces; BYO; Valet parking,Accommodates up to 30 guests,"Private Estate Address withheld for privacyMiramar, FL 33025"
https://www.wedding-spot.com/venue/10346/quaking-aspen-ranch/,Quaking Aspen Ranch,406-780-0015,Indoor and outdoor spaces; Valet parking; Indoor and outdoor spaces; Valet parking,Accommodates up to 600 guests,"2839 MT-78 Absarokee, MT 59001"
https://www.wedding-spot.com/venue/2328/pasadena-yacht-country-club/,Pasadena Yacht & Country Club,727-381-7922,Indoor and outdoor spaces; Rentals included; Valet parking; Indoor and outdoor spaces; Rentals included; Valet parking,Accommodates up to 200 guests,"6300 Pasadena Point Boulevard South Gulfport, FL 33707"
https://www.wedding-spot.com/venue/11604/rockledge-gardens/,Rockledge Gardens,321-636-7662,BYO; Rentals included; BYO; Rentals included,Accommodates up to 120 guests,"2153 US-1 Rockledge, FL 32955"
https://www.wedding-spot.com/venue/11128/moose-creek-ranch/,Moose Creek Ranch,208-787-6078,Indoor and outdoor spaces; BYO; Valet parking; Indoor and outdoor spaces; BYO; Valet parking,Accommodates up to 175 guests,"2733 East 10800 South Victor, ID 83455"
https://www.wedding-spot.com/venue/10016/st-augustine-historical-society/,St. Augustine Historical Society,904-824-2872,BYO; Valet parking; BYO; Valet parking,Accommodates up to 250 guests,"271 Charlotte Street St. Augustine, FL 32084"
https://www.wedding-spot.com/venue/5564/city-of-cocoa/,City of Cocoa,321-635-7702,Indoor and outdoor spaces; BYO; Valet parking; Indoor and outdoor spaces; BYO; Valet parking,Accommodates up to 500 guests,"65 Stone Street Cocoa, FL 32922"
https://www.wedding-spot.com/venue/6192/carillon-weddings/,Carillon Weddings,850-231-0007,Indoor and outdoor spaces; BYO; Valet parking; Indoor and outdoor spaces; BYO; Valet parking,Accommodates up to 300 guests,"109 Village Way Carillon Beach, FL 32413"
https://www.wedding-spot.com/venue/8753/360-blue-seagrove-beach/,"360 Blue, Seagrove Beach",877-550-2017,BYO; Valet parking; BYO; Valet parking,Accommodates up to 49 guests,"2768 East County Highway 30A Santa Rosa Beach, FL 32459"
https://www.wedding-spot.com/venue/14705/lake-mary-events-center/,Lake Mary Events Center,407-585-1490,Indoor and outdoor spaces; Valet parking; Indoor and outdoor spaces; Valet parking,Accommodates up to 240 guests,"260 North Country Club Road Lake Mary, FL 32746"
https://www.wedding-spot.com/venue/9001/the-mezz-the-abbey/,The MEZZ & The Abbey,407-704-6268,Valet parking; Valet parking,Accommodates up to 230 guests,"100 South Eola Drive Orlando, FL 32801"
https://www.wedding-spot.com/venue/8752/360-blue-grayton-beach/,"360 Blue, Grayton Beach",877-550-2017,Valet parking; Valet parking,Accommodates up to 75 guests,"279 Grayton Trails Road Santa Rosa Beach, FL 32459"
https://www.wedding-spot.com/venue/9329/maple-street-chapel/,Maple Street Chapel,630-629-2630,Valet parking; Valet parking,Accommodates up to 170 guests,"220 South Main Street Lombard, IL 60148"
https://www.wedding-spot.com/venue/5634/saint-mary-our-lady-of-grace-catholic-church/,Saint Mary Our Lady of Grace Catholic Church,727-698-0734,Valet parking; Valet parking,Accommodates up to 500 guests,"515 4th Street South St. Petersburg, FL 33701"
https://www.wedding-spot.com/venue/12698/the-fillmore-miami-beach/,The Fillmore Miami Beach,305-938-2517,Indoor and outdoor spaces; Valet parking; Indoor and outdoor spaces; Valet parking,Accommodates up to 2462 guests,"1700 Washington Avenue Miami Beach, FL 33139"
https://www.wedding-spot.com/venue/4124/barrington-hill-farm/,Barrington Hill Farm,727-643-6128,Indoor and outdoor spaces; BYO; Valet parking; Indoor and outdoor spaces; BYO; Valet parking,Accommodates up to 200 guests,"16117 Lake Iola Road Dade City, FL 33523"
https://www.wedding-spot.com/venue/5425/tampa-bay-history-center/,Tampa Bay History Center,813-229-5529,Indoor and outdoor spaces; Valet parking; Indoor and outdoor spaces; Valet parking,Accommodates up to 150 guests,"801 Old Water Street Tampa, FL 33602"
https://www.wedding-spot.com/venue/11523/the-music-ranch/,The Music Ranch,863-604-9056,Indoor and outdoor spaces; BYO; Valet parking; Indoor and outdoor spaces; BYO; Valet parking,Accommodates up to 200 guests,"1920 Banana Road Lakeland, FL 33810"
https://www.wedding-spot.com/venue/1860/alice-keck-park-memorial-garden/,Alice Keck Park Memorial Garden,805-564-5418,Valet parking; Valet parking,Accommodates up to 150 guests,"1500 Santa Barbara Street Santa Barbara, CA 93101"
https://www.wedding-spot.com/venue/15009/riverview-falls/,Riverview Falls,870-404-1601,BYO; Valet parking; BYO; Valet parking,Accommodates up to 100 guests,"133 East River View Rd. Hardy, AR 72542"
https://www.wedding-spot.com/venue/11092/minnesota-landscape-arboretums/,Minnesota Landscape Arboretums,612-301-7596,Indoor and outdoor spaces; Rentals included; Valet parking; Indoor and outdoor spaces; Rentals included; Valet parking,Accommodates up to 300 guests,"3675 Arboretum Drive Chaska, MN 55318"
https://www.wedding-spot.com/venue/9935/the-gast-house/,The GAST House,918-744-6997,BYO; Valet parking; BYO; Valet parking,Accommodates up to 220 guests,"1429 Terrace Drive Tulsa, OK 74104"
https://www.wedding-spot.com/venue/8803/bahia-corinthian-yacht-club/,Bahia Corinthian Yacht Club,949-644-9530,Indoor and outdoor spaces; Rentals included; Valet parking; Indoor and outdoor spaces; Rentals included; Valet parking,Accommodates up to 175 guests,"1601 Bayside Drive Corona del Mar, CA 92625"
https://www.wedding-spot.com/venue/1392/the-condors-nest-ranch/,The Condor's Nest Ranch,949-290-6088,Accommodation offered; Upgraded rentals included; Rentals included; Accommodation offered; Upgraded rentals included; Rentals included,Accommodates up to 350 guests,"37537 Magee Road Pala, CA 92059"
https://www.wedding-spot.com/venue/9377/sanborn-square-park/,Sanborn Square Park,N/A,Valet parking; Valet parking,Accommodates up to 150 guests,"75 North Federal Highway Boca Raton, FL 33432"
https://www.wedding-spot.com/venue/16685/southern-streams-ranch-llc/,"Southern Streams Ranch, LLC",863-899-5626,Indoor and outdoor spaces; Upgraded rentals included; Rentals included; Indoor and outdoor spaces; Upgraded rentals included; Rentals included,Accommodates up to 150 guests,"12720 Lem Simmons Street Thonotosassa, FL 33592"
https://www.wedding-spot.com/venue/13739/anticipation-luxury-yacht-charters/,Anticipation Luxury Yacht Charters,954-290-6115,Indoor and outdoor spaces; Rentals included; Valet parking; Indoor and outdoor spaces; Rentals included; Valet parking,Accommodates up to 135 guests,"330 Himmarshee, Suite #110 Fort Lauderdale, FL 33312"
https://www.wedding-spot.com/venue/11566/fossil-creek-ranch/,Fossil Creek Ranch,580-279-8234,Indoor and outdoor spaces; BYO; Valet parking; Indoor and outdoor spaces; BYO; Valet parking,Accommodates up to 250 guests,"17005 CR 1620 East Fitzhugh, OK 74843"
https://www.wedding-spot.com/venue/7141/terry-peak-chalets/,Terry Peak Chalets,605-359-5364,Accommodation offered; Indoor and outdoor spaces; BYO; Accommodation offered; Indoor and outdoor spaces; BYO,Accommodates up to 150 guests,"21150 Stewart Slope Road Lead, SD 57754"
https://www.wedding-spot.com/venue/7401/the-paris-room/,The Paris Room,504-304-4636,Award winner; Indoor and outdoor spaces; Rentals included; Award winner; Indoor and outdoor spaces; Rentals included,Accommodates up to 130 guests,"720 St Louis Street New Orleans, LA 70130"
https://www.wedding-spot.com/venue/12074/key-west-tropical-forest-botanical-garden/,Key West Tropical Forest & Botanical Garden,N/A,Indoor and outdoor spaces; BYO; Indoor and outdoor spaces; BYO,Accommodates up to 350 guests,"5210 College Road Key West, FL 33040"
https://www.wedding-spot.com/venue/4418/cal-a-vie-health-spa/,Cal-a-Vie Health Spa,760-945-2466,Accommodation offered; Indoor and outdoor spaces; Upgraded rentals included; Accommodation offered; Indoor and outdoor spaces; Upgraded rentals included,Accommodates up to 120 guests,"29402 Spa Haven Way Vista, CA 92084"
https://www.wedding-spot.com/venue/1291/chesterwood/,Chesterwood,413-298-2036,BYO; Upgraded rentals included; BYO; Upgraded rentals included,Accommodates up to 500 guests,"4 Williamsville Road Stockbridge, MA 01262"
https://www.wedding-spot.com/venue/1337/gather-on-maui/,Gather On Maui,307-217-2839,2x award winner; Indoor and outdoor spaces; Valet parking; 2x award winner; Indoor and outdoor spaces; Valet parking,Accommodates up to 120 guests,"100 Wailea Golf Club Drive Wailea, HI 96753"
https://www.wedding-spot.com/venue/11288/the-waterfront-inn/,The Waterfront Inn,352-753-7535,Indoor and outdoor spaces; Rentals included; Valet parking; Indoor and outdoor spaces; Rentals included; Valet parking,Accommodates up to 100 guests,"1105 Lake Shore Drive The Villages, FL 32162"
https://www.wedding-spot.com/venue/712/casa-romantica-cultural-center-gardens/,Casa Romantica Cultural Center & Gardens,949-498-2139,Rehearsal dinner and bridal shower; Indoor and outdoor spaces; BYO; Rehearsal dinner and bridal shower; Indoor and outdoor spaces; BYO,Accommodates up to 150 guests,"415 Avenida Granada San Clemente, CA 92672"
https://www.wedding-spot.com/venue/14715/ditto-landing-kingston-pavillion/,Ditto Landing Kingston Pavillion,256-882-1057,BYO; Valet parking; BYO; Valet parking,Accommodates up to 200 guests,"293 Ditto Landing Road  Huntsville, AL 35803"
https://www.wedding-spot.com/venue/6236/camp-ketcha/,Camp Ketcha,207-883-8977,Indoor and outdoor spaces; BYO; Valet parking; Indoor and outdoor spaces; BYO; Valet parking,Accommodates up to 150 guests,"336 Black Point Road Scarborough, ME 04074"
https://www.wedding-spot.com/venue/12998/the-church-at-mountain-village/,The Church at Mountain Village,813-841-5100,Valet parking; Valet parking,Accommodates up to 60 guests,"1011 C South Woods Boulevard Bull Shoals, AR 72619"
https://www.wedding-spot.com/venue/9788/teatro/,Teatro,239-389-6901,Rentals included; Valet parking; Rentals included; Valet parking,Accommodates up to 150 guests,"11515 Bonita Beach Road South East Bonita Springs, FL 34135"
https://www.wedding-spot.com/venue/15919/kai-kai-farm/,KAI-KAI FARM,772-597-1717,Indoor and outdoor spaces; BYO; Rentals included; Indoor and outdoor spaces; BYO; Rentals included,Accommodates up to 200 guests,"8006 SW Kanner Highway Indiantown, FL 34956"
https://www.wedding-spot.com/venue/1879/the-lodge-at-beverly-hills/,The Lodge at Beverly Hills,310-933-6334,BYO; Valet parking; BYO; Valet parking,Accommodates up to 200 guests,"Benedict Canyon Drive Beverly Hills, CA 90210"
https://www.wedding-spot.com/venue/3127/the-moore-mansion/,The Moore Mansion,509-547-0336,BYO; Valet parking; BYO; Valet parking,Accommodates up to 350 guests,"200 North Rd 34 Pasco, WA 99301"
https://www.wedding-spot.com/venue/12784/friedman-farms/,Friedman Farms,570-822-2992,Indoor and outdoor spaces; BYO; Valet parking; Indoor and outdoor spaces; BYO; Valet parking,Accommodates up to 200 guests,"138 Wyoming Road Dallas, PA 18612"
https://www.wedding-spot.com/venue/8456/cedarwood-weddings/,Cedarwood Weddings,615-876-9999,BYO; Rentals included; Valet parking; BYO; Rentals included; Valet parking,Accommodates up to 200 guests,"3831 Whites Creek Pike Nashville, TN 37207"
https://www.wedding-spot.com/venue/11428/burr-oaks-bed-breakfast/,Burr Oaks Bed Breakfast,507-753-3133,Valet parking; Valet parking,Accommodates up to 100 guests,"349 Burr Oak Road Zumbro Falls, MN 55991"
https://www.wedding-spot.com/venue/7459/the-farm-at-quail-valley/,The Farm at Quail Valley,620-218-2841,Indoor and outdoor spaces; Upgraded rentals included; Valet parking; Indoor and outdoor spaces; Upgraded rentals included; Valet parking,Accommodates up to 400 guests,"9315 194th Drive  Winfield, KS 67156"
https://www.wedding-spot.com/venue/8057/lewis-ginter-botanical-gardens/,Lewis Ginter Botanical Gardens,804-262-9887,Indoor and outdoor spaces; Rentals included; Valet parking; Indoor and outdoor spaces; Rentals included; Valet parking,Accommodates up to 250 guests,"1800 Lakeside Avenue Richmond, VA 23228"
https://www.wedding-spot.com/venue/14309/bearpath-golf-and-country-club/,Bearpath Golf And Country Club,952-975-0123,Indoor and outdoor spaces; Rentals included; Valet parking; Indoor and outdoor spaces; Rentals included; Valet parking,Accommodates up to 300 guests,"18100 Bearpath Trail Eden Prairie, MN 55347"
https://www.wedding-spot.com/venue/9058/terra-ceia-bay-country-club/,Terra Ceia Bay Country Club,941-932-6090,Valet parking; Valet parking,Accommodates up to 150 guests,"2802 Terra Ceia Bay Blvd Palmetto, FL 34221-6108Palmetto, FL 34221"
https://www.wedding-spot.com/venue/7815/jefferson-street-event-center/,Jefferson Street Event Center,N/A,Rentals included; Valet parking; Rentals included; Valet parking,Accommodates up to 425 guests,"203 Jefferson Street Wausau, WI 54403"
https://www.wedding-spot.com/venue/5287/the-riverside-house/,The Riverside House,904-387-9927,BYO; BYO,Accommodates up to 125 guests,"2165 Park Street Jacksonville, FL 32204"
https://www.wedding-spot.com/venue/7462/inn-at-tern-lake/,Inn at Tern Lake,907-362-2378,Indoor and outdoor spaces; BYO; Upgraded rentals included; Indoor and outdoor spaces; BYO; Upgraded rentals included,Accommodates up to 150 guests,"41843 Seward Highway Moose Pass, AK 99631"
https://www.wedding-spot.com/venue/7378/joslyn-castle/,Joslyn Castle,402-595-2199,Award winner; Indoor and outdoor spaces; Valet parking; Award winner; Indoor and outdoor spaces; Valet parking,Accommodates up to 125 guests,"3902 Davenport Street Omaha, NE 68131"
https://www.wedding-spot.com/venue/6564/blackacre-state-nature-preserve-and-historic-homestead/,Blackacre State Nature Preserve and Historic Homestead,502-266-9802,2x award winner; Indoor and outdoor spaces; BYO; 2x award winner; Indoor and outdoor spaces; BYO,Accommodates up to 300 guests,"3200 Tucker Station Road Louisville, KY 40299"
https://www.wedding-spot.com/venue/12890/the-outing-lodge-at-pine-point/,The Outing Lodge at Pine Point,651-439-9747,Indoor and outdoor spaces; Rentals included; Valet parking; Indoor and outdoor spaces; Rentals included; Valet parking,Accommodates up to 300 guests,"11661 Myeron Road North Stillwater, MN 55082"
https://www.wedding-spot.com/venue/14019/living-history-farms/,Living History Farms,515-278-5286,Indoor and outdoor spaces; BYO; Indoor and outdoor spaces; BYO,Accommodates up to 330 guests,"11121 Hickman Road Urbandale, IA 50322"
https://www.wedding-spot.com/venue/13984/view-point-hotel/,View Point Hotel,207-361-3261,Valet parking; Valet parking,Accommodates up to 175 guests,"229 Nubble Road York, ME 03909"
https://www.wedding-spot.com/venue/6058/barnard-inn-restaurant/,Barnard Inn Restaurant,802-234-9961,Indoor and outdoor spaces; Upgraded rentals included; Indoor and outdoor spaces; Upgraded rentals included,Accommodates up to 150 guests,"5518 VT Rt. 12 Barnard, VT 05031"
https://www.wedding-spot.com/venue/7785/little-log-wedding-chapel/,Little Log Wedding Chapel,800-554-1451,Indoor and outdoor spaces; Upgraded rentals included; Valet parking; Indoor and outdoor spaces; Upgraded rentals included; Valet parking,Accommodates up to 50 guests,"945 Glades Road Gatlinburg, TN 37738"
https://www.wedding-spot.com/venue/9521/the-santa-barbara-botanic-garden/,The Santa Barbara Botanic Garden,805-682-4726,Indoor and outdoor spaces; Valet parking; Indoor and outdoor spaces; Valet parking,Accommodates up to 70 guests,"1212 Mission Canyon Road Santa Barbara, CA 93105"
https://www.wedding-spot.com/venue/12847/bowmans-hill-wildflower-preserve/,Bowman's Hill Wildflower Preserve,215-860-1859,BYO; Valet parking; BYO; Valet parking,Accommodates up to 200 guests,"1635 River Road New Hope, PA 18938"
https://www.wedding-spot.com/venue/11926/night-swan-intracoastal-bed-and-breakfast/,Night Swan Intracoastal Bed and Breakfast,386-423-4940,BYO; Valet parking; BYO; Valet parking,Accommodates up to 100 guests,"512 South Riverside Drive New Smyrna Beach, FL 32168"
https://www.wedding-spot.com/venue/7721/avalon-manor/,Avalon Manor,219-945-0888,Award winner; Indoor and outdoor spaces; Rentals included; Award winner; Indoor and outdoor spaces; Rentals included,Accommodates up to 1200 guests,"3550 E. Lincoln Hwy Merrillville, IN 46410"
https://www.wedding-spot.com/venue/3279/the-little-wedding-chapel-of-love/,The Little Wedding Chapel of Love,248-752-6533,Indoor and outdoor spaces; Valet parking; Indoor and outdoor spaces; Valet parking,Accommodates up to 50 guests,"901 East Magnolia Avenue Eustis, FL 32726"
https://www.wedding-spot.com/venue/11275/charlies-on-the-lake/,Charlie's on The Lake,402-894-9411,N/A,Accommodates up to 250 guests,"4150 South 144th Street Omaha, NE 68137"
https://www.wedding-spot.com/venue/14541/lafortune-park/,LaFortune Park,N/A,BYO; Valet parking; BYO; Valet parking,Accommodates up to 80 guests,"5202 South Hudson Avenue Tulsa, OK 74135"
https://www.wedding-spot.com/venue/13472/hot-springs-convention-center/,Hot Springs Convention Center,501-321-2277,Valet parking; Valet parking,Accommodates up to 1000 guests,"134 Convention Boulevard Hot Springs, AR 71901"
https://www.wedding-spot.com/venue/4547/broadview-christmas-tree-farm/,Broadview Christmas Tree Farm,248-770-9379,Award winner; Indoor and outdoor spaces; BYO; Award winner; Indoor and outdoor spaces; BYO,Accommodates up to 350 guests,"4380 North Hickory Ridge Road Highland, MI 48357"
https://www.wedding-spot.com/venue/14888/castle-hill-pavilion-llc/,Castle Hill Pavilion LLC,601-845-1445,Indoor and outdoor spaces; BYO; Upgraded rentals included; Indoor and outdoor spaces; BYO; Upgraded rentals included,Accommodates up to 300 guests,"285 Old Enochs Road Florence, MS 39073"
https://www.wedding-spot.com/venue/14001/planterra-conservatory/,Planterra Conservatory,248-661-1515,2x award winner; Valet parking; 2x award winner; Valet parking,Accommodates up to 200 guests,"7315 Drake Road West Bloomfield Township, MI 48322"
https://www.wedding-spot.com/venue/1407/smoke-tree-ranch/,Smoke Tree Ranch,760-200-1365,Indoor and outdoor spaces; Rentals included; Valet parking; Indoor and outdoor spaces; Rentals included; Valet parking,Accommodates up to 300 guests,"1850 Smoke Tree Lane Palm Springs, CA 92264"
https://www.wedding-spot.com/venue/1861/east-beach-calle-puerto-vallarta-beach/,East Beach - Calle Puerto Vallarta Beach,805-564-5418,BYO; Valet parking; BYO; Valet parking,Accommodates up to 300 guests,"East Cabrillo Blvd and Calle Puerto Vallarta Santa Barbara, CA 93103"
https://www.wedding-spot.com/venue/7552/greensboro-marriott-downtown/,Greensboro Marriott Downtown,336-387-8011,Indoor and outdoor spaces; Rentals included; Valet parking; Indoor and outdoor spaces; Rentals included; Valet parking,Accommodates up to 500 guests,"304 North Greene Street Greensboro, NC 27401"
https://www.wedding-spot.com/venue/4761/5401-olympic-filming-location/,5401 Olympic Filming Location,310-628-2977,BYO; Valet parking; BYO; Valet parking,Accommodates up to 50 guests,"5401 West Olympic Boulevard Los Angeles, CA 90036"
https://www.wedding-spot.com/venue/2992/the-majestic-downtown/,The Majestic Downtown,213-278-7162,Valet parking; Valet parking,Accommodates up to 550 guests,"650 South Spring Street Los Angeles, CA 90014"
https://www.wedding-spot.com/venue/6860/yew-dell-botanical-gardens/,Yew Dell Botanical Gardens,502-241-4788,Indoor and outdoor spaces; BYO; Valet parking; Indoor and outdoor spaces; BYO; Valet parking,Accommodates up to 600 guests,"6220 Old Lagrange Road Crestwood, KY 40014"
https://www.wedding-spot.com/venue/8789/windmill-house/,Windmill House,928-636-1700,Award winner; Indoor and outdoor spaces; Rentals included; Award winner; Indoor and outdoor spaces; Rentals included,Accommodates up to 500 guests,"1460 W. Rd 4N Prescott, AZ 86305"
https://www.wedding-spot.com/venue/13588/pratt-place-inn-barn/,Pratt Place Inn & Barn,479-966-4441,Award winner; Indoor and outdoor spaces; BYO; Award winner; Indoor and outdoor spaces; BYO,Accommodates up to 700 guests,"2231 West Markham Road Fayetteville, AR 72701"
https://www.wedding-spot.com/venue/3797/this-is-the-place-heritage-park/,This Is The Place Heritage Park,801-924-7507,Indoor and outdoor spaces; BYO; Valet parking; Indoor and outdoor spaces; BYO; Valet parking,Accommodates up to 330 guests,"2601 East Sunnyside Avenue Salt Lake City, UT 84108"
https://www.wedding-spot.com/venue/14586/el-rancho-de-las-golondrinas/,El Rancho de las Golondrinas,505-501-9238,BYO; Valet parking; BYO; Valet parking,Accommodates up to 250 guests,"334 Los Pinos Road Santa Fe, NM 87507"
https://www.wedding-spot.com/venue/13566/belfair/,Belfair,843-706-4634,Indoor and outdoor spaces; Rentals included; Valet parking; Indoor and outdoor spaces; Rentals included; Valet parking,Accommodates up to 220 guests,"200 Belfair Oaks Boulevard Bluffton, SC 29910"
https://www.wedding-spot.com/venue/13555/the-point-events-center/,The Point Events Center,316-706-5594,Upgraded rentals included; Rentals included; Upgraded rentals included; Rentals included,Accommodates up to 340 guests,"2101 Dearborn Street Augusta, KS 67010"
https://www.wedding-spot.com/venue/6572/regatta-inn/,Regatta Inn,N/A,BYO; Valet parking; BYO; Valet parking,Accommodates up to 250 guests,"64 9th St W Folly Beach, SC 29439"
https://www.wedding-spot.com/venue/6495/high-mountain-hall/,High Mountain Hall,207-236-0003,BYO; Upgraded rentals included; Valet parking; BYO; Upgraded rentals included; Valet parking,Accommodates up to 150 guests,"5 Mountain Street Camden, ME 04843"
https://www.wedding-spot.com/venue/4113/millennial-falls/,Millennial Falls,801-495-3737,Indoor and outdoor spaces; BYO; Rentals included; Indoor and outdoor spaces; BYO; Rentals included,Accommodates up to 700 guests,"12375 South 1300 East Draper, UT 84020"
https://www.wedding-spot.com/venue/10976/minnesota-horse-hunt-club/,Minnesota Horse & Hunt Club,952-447-2272,Indoor and outdoor spaces; Rentals included; Valet parking; Indoor and outdoor spaces; Rentals included; Valet parking,Accommodates up to 300 guests,"2920 220th Street East Prior Lake, MN 55372"
https://www.wedding-spot.com/venue/4319/toolbox/,Toolbox,202-664-3837,2x award winner; BYO; Valet parking; 2x award winner; BYO; Valet parking,Accommodates up to 250 guests,"1627 Connecticut Avenue North West Washington, DC, DC 20009"
https://www.wedding-spot.com/venue/4419/holly-springs-north-carolina/,Holly Springs North Carolina,919-557-2496,2x award winner; Indoor and outdoor spaces; BYO; 2x award winner; Indoor and outdoor spaces; BYO,Accommodates up to 150 guests,"900 Bass Lake Road Holly Springs, NC 27540"
https://www.wedding-spot.com/venue/14840/azalea-falls-lodge/,Azalea Falls Lodge,870-420-3941,Indoor and outdoor spaces; BYO; Upgraded rentals included; Indoor and outdoor spaces; BYO; Upgraded rentals included,Accommodates up to 50 guests,"5103 AR-21 Kingston, AR 72742"
https://www.wedding-spot.com/venue/7451/elk-lake-resort/,Elk Lake Resort,406-276-3282,Award winner; Accommodation offered; Indoor and outdoor spaces; Award winner; Accommodation offered; Indoor and outdoor spaces,Accommodates up to 70 guests,"5200 Elk Lake Road Lima, MT 59739"
https://www.wedding-spot.com/venue/12411/biloxi-visitors-center/,Biloxi Visitor's Center,228-702-1284,Rehearsal dinner and bridal shower; Indoor and outdoor spaces; BYO; Rehearsal dinner and bridal shower; Indoor and outdoor spaces; BYO,Accommodates up to 200 guests,"1050 Beach Boulevard Biloxi, MS 39530"
https://www.wedding-spot.com/venue/4545/pinnacle-golf-club/,Pinnacle Golf Club,614-539-0722,2x award winner; Indoor and outdoor spaces; Upgraded rentals included; 2x award winner; Indoor and outdoor spaces; Upgraded rentals included,Accommodates up to 350 guests,"1500 Pinnacle Club Drive Grove City, OH 43123"
https://www.wedding-spot.com/venue/10127/acme-feed-seed/,ACME Feed & Seed,615-915-0888,3x award winner; Indoor and outdoor spaces; 3x award winner; Indoor and outdoor spaces,Accommodates up to 375 guests,"101 Broadway Nashville, TN 37201"
https://www.wedding-spot.com/venue/7213/gatlinburg-wedding-chapel-at-honeymoon-hills/,Gatlinburg Wedding Chapel at Honeymoon Hills,865-436-3901,Award winner; Valet parking; Award winner; Valet parking,Accommodates up to 50 guests,"750 Honeymoon Hills Road Gatlinburg, TN 37738"
https://www.wedding-spot.com/venue/11467/the-tanglewood-house/,The Tanglewood House,931-906-5867,Indoor and outdoor spaces; BYO; Indoor and outdoor spaces; BYO,Accommodates up to 150 guests,"1601 Madison Street Clarksville, TN 37043"
https://www.wedding-spot.com/venue/7605/angel-fire-resort-lodge/,Angel Fire Resort Lodge,575-377-4258,Indoor and outdoor spaces; Rentals included; Valet parking; Indoor and outdoor spaces; Rentals included; Valet parking,Accommodates up to 225 guests,"10 Miller Lane Angel Fire, NM 87710"
https://www.wedding-spot.com/venue/6091/ocean-house/,Ocean House,N/A,BYO; Valet parking; BYO; Valet parking,Accommodates up to 20 guests,"82885 Old Highway Islamorada, FL 33036"
https://www.wedding-spot.com/venue/6460/beall-mansion-an-elegant-bed-breakfast-inn/,Beall Mansion An Elegant Bed & Breakfast Inn,618-474-9100,Accommodation offered; Indoor and outdoor spaces; Rentals included; Accommodation offered; Indoor and outdoor spaces; Rentals included,Accommodates up to 100 guests,"407 East 12th Street Alton, IL 62002"
https://www.wedding-spot.com/venue/10885/union-pacific-dining-lodge/,Union Pacific Dining Lodge,406-646-7461,Indoor and outdoor spaces; BYO; Rentals included; Indoor and outdoor spaces; BYO; Rentals included,Accommodates up to 500 guests,"220 Yellowstone Avenue West Yellowstone, MT 59758"
https://www.wedding-spot.com/venue/6804/the-lodge-at-whitefish-lake/,The Lodge at Whitefish Lake,406-863-4000,Award winner; Indoor and outdoor spaces; Rentals included; Award winner; Indoor and outdoor spaces; Rentals included,Accommodates up to 300 guests,"1380 Wisconsin Avenue Whitefish, MT 59937"
https://www.wedding-spot.com/venue/9762/publik-coffee/,Publik. Coffee,831-214-5958,BYO; Valet parking; BYO; Valet parking,Accommodates up to 250 guests,"975 South West Temple Salt Lake City, UT 84101"
https://www.wedding-spot.com/venue/12951/old-santee-canal-park/,Old Santee Canal Park,N/A,Award winner; Indoor and outdoor spaces; BYO; Award winner; Indoor and outdoor spaces; BYO,Accommodates up to 600 guests,"900 Stony Landing Road Moncks Corner, SC 29461"
https://www.wedding-spot.com/venue/6286/purpoodock-club/,Purpoodock Club,207-799-2273,Indoor and outdoor spaces; Rentals included; Indoor and outdoor spaces; Rentals included,Accommodates up to 140 guests,"300 Spurwink Avenue Cape Elizabeth, ME 04107"
https://www.wedding-spot.com/venue/12852/the-courtyard/,The Courtyard,504-915-1604,BYO; Valet parking; BYO; Valet parking,Accommodates up to 80 guests,"Private Estate Address withheld for privacyNew Orleans, LA 70112"
https://www.wedding-spot.com/venue/3899/the-mill-on-the-river/,The Mill on The River,860-289-7929,Award winner; Indoor and outdoor spaces; Rentals included; Award winner; Indoor and outdoor spaces; Rentals included,Accommodates up to 120 guests,"989 Ellington Road South Windsor, CT 06074"
